latitude,longitude,elevation,distance,hike_city,gain,loss,pace_dist,pace_gain,FME,facilities
42.336861,12.082128,373.8,0.027,,0,-1.1,3,300,0:00,
42.336941,12.082062,373.3,0.01,,0,-0.5,3,300,0:00,
42.337011,12.081989,372.4,0.01,,0,-0.9,3,300,0:00,
42.337098,12.081913,371.7,0.012,,0,-0.7,3,300,0:00,
42.337124,12.081806,370.7,0.009,,0,-1,3,300,0:00,
42.337129,12.081758,370.2,0.004,,0,-0.5,3,300,0:00,
42.337133,12.081743,370.1,0.001,,0,-0.1,3,300,0:00,
42.337138,12.081723,369.9,0.002,,0,-0.2,3,300,0:00,
42.337149,12.081675,369.3,0.004,,0,-0.6,3,300,0:00,
42.337149,12.08166,369.2,0.001,,0,-0.1,3,300,0:00,
42.337153,12.081562,368.6,0.009,,0,-0.6,3,300,0:00,
42.337153,12.081543,368.5,0.001,,0,-0.1,3,300,0:00,
42.337156,12.081413,367.6,0.011,,0,-0.9,3,300,0:00,
42.337175,12.081241,366.8,0.014,,0,-0.8,3,300,0:00,
42.337189,12.081089,366.2,0.013,,0,-0.6,3,300,0:00,
42.337195,12.080928,366.1,0.013,,0,-0.1,3,300,0:00,
42.337197,12.08087,366,0.005,,0,-0.1,3,300,0:00,
42.337234,12.080589,365.1,0.023,,0,-0.9,3,300,0:00,
42.337248,12.080542,365,0.005,,0,-0.1,3,300,0:00,
42.337257,12.08054,365,0.001,,0,0,3,300,0:00,
42.33728,12.080532,365,0.002,,0,0,3,300,0:00,
42.337289,12.080527,365,0.001,,0,0,3,300,0:00,
42.337395,12.080448,364.8,0.014,,0,-0.2,3,300,0:00,
42.337486,12.080417,364.5,0.01,,0,-0.3,3,300,0:00,
42.3375,12.080416,364.5,0.002,,0,0,3,300,0:00,
42.337512,12.080413,364.5,0.001,,0,0,3,300,0:00,
42.337524,12.080411,364.4,0.001,,0,-0.1,3,300,0:00,
42.337536,12.080409,364.4,0.002,,0,0,3,300,0:00,
42.337626,12.080383,364.2,0.01,,0,-0.2,3,300,0:00,
42.337665,12.080371,364.1,0.004,,0,-0.1,3,300,0:00,
42.337676,12.080366,364.1,0.002,,0,0,3,300,0:00,
42.337748,12.080355,364,0.008,,0,-0.1,3,300,0:00,
42.337847,12.080321,363.8,0.011,,0,-0.2,3,300,0:00,
42.337885,12.080314,363.7,0.004,,0,-0.1,3,300,0:00,
42.337989,12.080294,363.3,0.012,,0,-0.4,3,300,0:00,
42.338001,12.080294,363.2,0.001,,0,-0.1,3,300,0:00,
42.338085,12.080328,363,0.01,,0,-0.2,3,300,0:00,
42.338142,12.080488,363.4,0.015,,0.4,0,3,300,0:00,
42.338234,12.080712,364.6,0.021,,1.2,0,3,300,0:00,
42.338308,12.080837,365.9,0.013,,1.3,0,3,300,0:00,
42.338374,12.080833,365.9,0.007,,0,0,3,300,0:00,
42.338582,12.080732,364.3,0.025,,0,-1.6,3,300,0:00,
42.338849,12.080534,362.8,0.034,,0,-1.5,3,300,0:00,
42.339168,12.080416,358,0.037,,0,-4.8,3,300,0:00,
42.339271,12.080339,355.9,0.013,,0,-2.1,3,300,0:00,
42.339281,12.080335,355.7,0.001,,0,-0.2,3,300,0:00,
42.339401,12.080231,353.4,0.016,,0,-2.3,3,300,0:00,
42.339498,12.080144,352,0.013,,0,-1.4,3,300,0:00,
42.339675,12.080055,349.9,0.021,,0,-2.1,3,300,0:00,
42.339786,12.080051,350,0.012,,0.1,0,3,300,0:00,
42.339803,12.080056,350.2,0.002,,0.2,0,3,300,0:00,
42.339868,12.080071,351,0.007,,0.8,0,3,300,0:00,
42.339952,12.080084,351.8,0.01,,0.8,0,3,300,0:00,
42.340014,12.080022,352.5,0.008,,0.7,0,3,300,0:00,
42.34002,12.080004,352.7,0.002,,0.2,0,3,300,0:00,
42.340045,12.079932,353.5,0.006,,0.8,0,3,300,0:00,
42.340074,12.079865,354.5,0.007,,1,0,3,300,0:00,
42.340095,12.07984,355.3,0.003,,0.8,0,3,300,0:00,
42.34013,12.079727,356.7,0.01,,1.4,0,3,300,0:00,
42.340177,12.079603,357.3,0.011,,0.6,0,3,300,0:00,
42.340222,12.079463,357,0.013,,0,-0.3,3,300,0:00,
42.340235,12.079422,357,0.004,,0,0,3,300,0:00,
42.340243,12.079401,357.1,0.002,,0.1,0,3,300,0:00,
42.340251,12.079297,356.9,0.008,,0,-0.2,3,300,0:00,
42.340252,12.07926,356.8,0.003,,0,-0.1,3,300,0:00,
42.340253,12.079242,356.8,0.002,,0,0,3,300,0:00,
42.340252,12.079227,356.7,0.001,,0,-0.1,3,300,0:00,
42.340204,12.078914,355.7,0.026,,0,-1,3,300,0:00,
42.340191,12.078779,356.1,0.011,,0.4,0,3,300,0:00,
42.340179,12.078701,356.4,0.007,,0.3,0,3,300,0:00,
42.340148,12.078539,357.4,0.014,,1,0,3,300,0:00,
42.340123,12.078436,358.1,0.009,,0.7,0,3,300,0:00,
42.340118,12.078419,358.2,0.001,,0.1,0,3,300,0:00,
42.340093,12.078336,358.6,0.008,,0.4,0,3,300,0:00,
42.340088,12.078319,358.7,0.001,,0.1,0,3,300,0:00,
42.340065,12.078195,359.4,0.011,,0.7,0,3,300,0:00,
42.340063,12.078156,359.8,0.003,,0.4,0,3,300,0:00,
42.339961,12.077842,361,0.028,,1.2,0,3,300,0:00,
42.33993,12.077788,360.9,0.006,,0,-0.1,3,300,0:00,
42.339922,12.077771,360.9,0.001,,0,0,3,300,0:00,
42.339913,12.077756,360.9,0.002,,0,0,3,300,0:00,
42.339844,12.077619,361,0.014,,0.1,0,3,300,0:00,
42.339736,12.077521,360.9,0.014,,0,-0.1,3,300,0:00,
42.339638,12.07748,360.5,0.012,,0,-0.4,3,300,0:00,
42.339529,12.077432,360,0.012,,0,-0.5,3,300,0:00,
42.339409,12.077415,359.6,0.014,,0,-0.4,3,300,0:00,
42.33933,12.077405,359.5,0.008,,0,-0.1,3,300,0:00,
42.339241,12.077405,359.4,0.01,,0,-0.1,3,300,0:00,
42.339128,12.07741,359.1,0.013,,0,-0.3,3,300,0:00,
42.339042,12.077399,358.6,0.01,,0,-0.5,3,300,0:00,
42.339027,12.077395,358.6,0.001,,0,0,3,300,0:00,
42.338923,12.07731,358.5,0.014,,0,-0.1,3,300,0:00,
42.338881,12.077183,358.5,0.011,,0,0,3,300,0:00,
42.338885,12.077007,358,0.015,,0,-0.5,3,300,0:00,
42.338895,12.076869,357.8,0.011,,0,-0.2,3,300,0:00,
42.338908,12.076785,357.7,0.007,,0,-0.1,3,300,0:00,
42.338911,12.076615,357.1,0.014,,0,-0.6,3,300,0:00,
42.33891,12.076467,356.6,0.012,,0,-0.5,3,300,0:00,
42.338903,12.076267,356.2,0.017,,0,-0.4,3,300,0:00,
42.338904,12.076155,356.2,0.009,,0,0,3,300,0:00,
42.338906,12.076061,356.1,0.008,,0,-0.1,3,300,0:00,
42.338907,12.075933,355.6,0.01,,0,-0.5,3,300,0:00,
42.338918,12.075768,354.6,0.014,,0,-1,3,300,0:00,
42.338929,12.075686,353.7,0.007,,0,-0.9,3,300,0:00,
42.338933,12.075672,353.6,0.001,,0,-0.1,3,300,0:00,
42.338963,12.075469,352.3,0.017,,0,-1.3,3,300,0:00,
42.338969,12.075325,351.6,0.012,,0,-0.7,3,300,0:00,
42.338967,12.075276,351.3,0.004,,0,-0.3,3,300,0:00,
42.338966,12.075259,351.3,0.002,,0,0,3,300,0:00,
42.338965,12.075241,351.3,0.001,,0,0,3,300,0:00,
42.338962,12.075222,351.3,0.002,,0,0,3,300,0:00,
42.338963,12.075106,351.6,0.009,,0.3,0,3,300,0:00,
42.338964,12.075031,351.8,0.006,,0.2,0,3,300,0:00,
42.338965,12.075017,351.9,0.002,,0.1,0,3,300,0:00,
42.338964,12.074999,351.9,0.001,,0,0,3,300,0:00,
42.338966,12.074961,351.7,0.003,,0,-0.2,3,300,0:00,
42.338967,12.074944,351.6,0.002,,0,-0.1,3,300,0:00,
42.338966,12.074929,351.5,0.001,,0,-0.1,3,300,0:00,
42.338966,12.074911,351.4,0.001,,0,-0.1,3,300,0:00,
42.338965,12.074785,350.6,0.011,,0,-0.8,3,300,0:00,
42.338967,12.074668,350.2,0.009,,0,-0.4,3,300,0:00,
42.338968,12.074515,350.1,0.013,,0,-0.1,3,300,0:00,
42.338961,12.074452,349.8,0.005,,0,-0.3,3,300,0:00,
42.338944,12.074349,350.4,0.009,,0.6,0,3,300,0:00,
42.338939,12.074334,350.5,0.001,,0.1,0,3,300,0:00,
42.338932,12.074319,350.5,0.002,,0,0,3,300,0:00,
42.338926,12.074302,350.6,0.001,,0.1,0,3,300,0:00,
42.338921,12.074281,350.8,0.002,,0.2,0,3,300,0:00,
42.338915,12.074261,351,0.002,,0.2,0,3,300,0:00,
42.338855,12.074127,351,0.013,,0,0,3,300,0:00,
42.338793,12.074014,350.4,0.011,,0,-0.6,3,300,0:00,
42.338774,12.07389,351.7,0.011,,1.3,0,3,300,0:00,
42.338808,12.073779,352.8,0.01,,1.1,0,3,300,0:00,
42.33887,12.073688,353.6,0.01,,0.8,0,3,300,0:00,
42.338926,12.073639,353.8,0.007,,0.2,0,3,300,0:00,
42.338938,12.073635,353.8,0.002,,0,0,3,300,0:00,
42.338971,12.073625,353.7,0.003,,0,-0.1,3,300,0:00,
42.338981,12.073613,353.7,0.002,,0,0,3,300,0:00,
42.338997,12.073567,353.3,0.004,,0,-0.4,3,300,0:00,
42.339005,12.073557,353.2,0.001,,0,-0.1,3,300,0:00,
42.339041,12.07349,352.6,0.007,,0,-0.6,3,300,0:00,
42.339084,12.073414,351.9,0.008,,0,-0.7,3,300,0:00,
42.33909,12.0734,351.8,0.001,,0,-0.1,3,300,0:00,
42.339094,12.073388,351.7,0.001,,0,-0.1,3,300,0:00,
42.339099,12.073375,351.5,0.002,,0,-0.2,3,300,0:00,
42.339107,12.073362,351.4,0.001,,0,-0.1,3,300,0:00,
42.339115,12.073347,351.3,0.002,,0,-0.1,3,300,0:00,
42.339161,12.073258,350.7,0.008,,0,-0.6,3,300,0:00,
42.339227,12.073161,350.4,0.011,,0,-0.3,3,300,0:00,
42.339239,12.073155,350.4,0.002,,0,0,3,300,0:00,
42.339248,12.073143,350.3,0.001,,0,-0.1,3,300,0:00,
42.339283,12.073027,349.7,0.01,,0,-0.6,3,300,0:00,
42.339327,12.072893,348.2,0.013,,0,-1.5,3,300,0:00,
42.339371,12.072734,346.7,0.014,,0,-1.5,3,300,0:00,
42.339433,12.072543,345.3,0.017,,0,-1.4,3,300,0:00,
42.339485,12.072379,344.4,0.014,,0,-0.9,3,300,0:00,
42.339526,12.072233,343.7,0.013,,0,-0.7,3,300,0:00,
42.339567,12.072101,343.2,0.012,,0,-0.5,3,300,0:00,
42.339603,12.071939,342.7,0.014,,0,-0.5,3,300,0:00,
42.3396,12.07176,342.7,0.015,,0,0,3,300,0:00,
42.339581,12.071566,342.8,0.016,,0.1,0,3,300,0:00,
42.339552,12.071363,343.1,0.017,,0.3,0,3,300,0:00,
42.339518,12.071201,342.6,0.014,,0,-0.5,3,300,0:00,
42.339494,12.071002,342.2,0.016,,0,-0.4,3,300,0:00,
42.339465,12.070834,342,0.015,,0,-0.2,3,300,0:00,
42.339445,12.070685,341.5,0.012,,0,-0.5,3,300,0:00,
42.33942,12.070539,340.8,0.012,,0,-0.7,3,300,0:00,
42.339391,12.070403,339.9,0.012,,0,-0.9,3,300,0:00,
42.339364,12.070258,339.2,0.012,,0,-0.7,3,300,0:00,
42.339347,12.070136,338.7,0.011,,0,-0.5,3,300,0:00,
42.339328,12.069977,337.8,0.013,,0,-0.9,3,300,0:00,
42.339317,12.069824,336.7,0.013,,0,-1.1,3,300,0:00,
42.339293,12.069715,336,0.009,,0,-0.7,3,300,0:00,
42.339266,12.069564,335.4,0.013,,0,-0.6,3,300,0:00,
42.339237,12.06941,334.5,0.013,,0,-0.9,3,300,0:00,
42.3392,12.069239,332.1,0.015,,0,-2.4,3,300,0:00,
42.339176,12.069076,330.7,0.013,,0,-1.4,3,300,0:00,
42.339184,12.068933,330.2,0.012,,0,-0.5,3,300,0:00,
42.339208,12.068793,329.6,0.012,,0,-0.6,3,300,0:00,
42.339235,12.068683,329.1,0.009,,0,-0.5,3,300,0:00,
42.339266,12.06857,328.5,0.01,,0,-0.6,3,300,0:00,
42.339296,12.068423,327.9,0.013,,0,-0.6,3,300,0:00,
42.339314,12.068324,327.5,0.008,,0,-0.4,3,300,0:00,
42.339317,12.068305,327.4,0.002,,0,-0.1,3,300,0:00,
42.339405,12.068061,326.3,0.022,,0,-1.1,3,300,0:00,
42.339491,12.067981,325.5,0.012,,0,-0.8,3,300,0:00,
42.3395,12.06797,325.4,0.001,,0,-0.1,3,300,0:00,
42.339509,12.067959,325.3,0.002,,0,-0.1,3,300,0:00,
42.339517,12.067948,325.2,0.001,,0,-0.1,3,300,0:00,
42.339573,12.067868,324.6,0.009,,0,-0.6,3,300,0:00,
42.339638,12.067804,323.8,0.009,,0,-0.8,3,300,0:00,
42.339688,12.067735,323.1,0.008,,0,-0.7,3,300,0:00,
42.339767,12.067645,322.3,0.011,,0,-0.8,3,300,0:00,
42.339834,12.067545,321.4,0.011,,0,-0.9,3,300,0:00,
42.339892,12.067421,320.4,0.013,,0,-1,3,300,0:00,
42.339928,12.067317,319.7,0.009,,0,-0.7,3,300,0:00,
42.339945,12.067284,319.5,0.003,,0,-0.2,3,300,0:00,
42.339952,12.06727,319.4,0.002,,0,-0.1,3,300,0:00,
42.339968,12.067218,319.1,0.004,,0,-0.3,3,300,0:00,
42.340076,12.066914,317.4,0.028,,0,-1.7,3,300,0:00,
42.340158,12.066582,316.1,0.029,,0,-1.3,3,300,0:00,
42.340157,12.066141,313.6,0.036,,0,-2.5,3,300,0:00,
42.340112,12.065699,309.8,0.037,,0,-3.8,3,300,0:00,
42.339652,12.065069,307.7,0.073,,0,-2.1,3,300,0:01,
42.339334,12.064752,305.7,0.044,,0,-2,3,300,0:00,
42.338996,12.064442,304.6,0.045,,0,-1.1,3,300,0:00,
42.338854,12.06425,303.7,0.023,,0,-0.9,3,300,0:00,
42.338852,12.064122,302.8,0.01,,0,-0.9,3,300,0:00,
42.338718,12.063762,301.5,0.033,,0,-1.3,3,300,0:00,
42.338136,12.063014,298.9,0.09,,0,-2.6,3,300,0:01,
42.337622,12.062633,297.3,0.065,,0,-1.6,3,300,0:01,
42.337273,12.062278,297,0.048,,0,-0.3,3,300,0:00,
42.336852,12.062122,295.1,0.049,,0,-1.9,3,300,0:00,
42.336557,12.062002,296.6,0.034,,1.5,0,3,300,0:00,
42.335905,12.06185,300.3,0.074,,3.7,0,3,300,0:02,
42.335593,12.061921,299.9,0.035,,0,-0.4,3,300,0:00,
42.33521,12.062158,301.6,0.047,,1.7,0,3,300,0:01,
42.334888,12.062328,302.4,0.038,,0.8,0,3,300,0:00,
42.334007,12.062658,304.6,0.102,,2.2,0,3,300,0:02,
42.333519,12.062778,302.7,0.055,,0,-1.9,3,300,0:01,
42.333179,12.062814,301.1,0.038,,0,-1.6,3,300,0:00,
42.332938,12.062789,299.2,0.026,,0,-1.9,3,300,0:00,
42.332867,12.063097,300.3,0.027,,1.1,0,3,300,0:00,
42.332671,12.063482,300.9,0.038,,0.6,0,3,300,0:00,
42.332549,12.0638,301.1,0.03,,0.2,0,3,300,0:00,
42.332486,12.064064,302.1,0.023,,1,0,3,300,0:00,
42.332283,12.064302,301.9,0.03,,0,-0.2,3,300,0:00,
42.332122,12.064428,302.1,0.02,,0.2,0,3,300,0:00,
42.331941,12.064467,301.2,0.021,,0,-0.9,3,300,0:00,
42.331785,12.064551,302.5,0.018,,1.3,0,3,300,0:00,
42.331699,12.064678,303,0.015,,0.5,0,3,300,0:00,
42.331631,12.064833,304.6,0.014,,1.6,0,3,300,0:00,
42.33155,12.06492,305.7,0.012,,1.1,0,3,300,0:00,
42.3314,12.064944,305.6,0.017,,0,-0.1,3,300,0:00,
42.331211,12.064975,305.9,0.021,,0.3,0,3,300,0:00,
42.331001,12.065047,306.4,0.024,,0.5,0,3,300,0:00,
42.3308,12.065155,307.9,0.024,,1.5,0,3,300,0:00,
42.33062,12.065248,309.6,0.021,,1.7,0,3,300,0:00,
42.33049,12.06531,311.1,0.016,,1.5,0,3,300,0:00,
42.330418,12.065327,312,0.008,,0.9,0,3,300,0:00,
42.330264,12.065282,313.1,0.017,,1.1,0,3,300,0:00,
42.330133,12.065318,313.9,0.015,,0.8,0,3,300,0:00,
42.329895,12.065384,315.4,0.027,,1.5,0,3,300,0:00,
42.329769,12.065402,315.8,0.014,,0.4,0,3,300,0:00,
42.329679,12.065331,315.4,0.012,,0,-0.4,3,300,0:00,
42.329591,12.06486,314.3,0.04,,0,-1.1,3,300,0:00,
42.329538,12.064551,312.7,0.026,,0,-1.6,3,300,0:00,
42.329484,12.064416,312.1,0.013,,0,-0.6,3,300,0:00,
42.329138,12.063727,309.8,0.068,,0,-2.3,3,300,0:01,
42.328639,12.062805,306.1,0.094,,0,-3.7,3,300,0:01,
42.328452,12.062405,304.9,0.039,,0,-1.2,3,300,0:00,
42.328353,12.06209,304.5,0.028,,0,-0.4,3,300,0:00,
42.328224,12.061412,304.3,0.058,,0,-0.2,3,300,0:01,
42.327965,12.060588,302.8,0.074,,0,-1.5,3,300,0:01,
42.327912,12.060421,302.5,0.015,,0,-0.3,3,300,0:00,
42.32775,12.060044,301.8,0.036,,0,-0.7,3,300,0:00,
42.327298,12.059296,302,0.079,,0.2,0,3,300,0:01,
42.327033,12.058958,301.9,0.041,,0,-0.1,3,300,0:00,
42.326795,12.058774,301,0.03,,0,-0.9,3,300,0:00,
42.326502,12.058503,296.6,0.04,,0,-4.4,3,300,0:00,
42.326251,12.058199,292.2,0.037,,0,-4.4,3,300,0:00,
42.325892,12.057604,287.6,0.063,,0,-4.6,3,300,0:01,
42.325375,12.057114,281.3,0.071,,0,-6.3,3,300,0:01,
42.324813,12.056374,277.1,0.087,,0,-4.2,3,300,0:01,
42.324571,12.056102,278,0.035,,0.9,0,3,300,0:00,
42.324201,12.055836,279.9,0.046,,1.9,0,3,300,0:01,
42.323841,12.055502,286.1,0.049,,6.2,0,3,300,0:02,
42.323495,12.055298,292.3,0.042,,6.2,0,3,300,0:02,
42.323265,12.055191,297,0.027,,4.7,0,3,300,0:01,
42.323115,12.055113,299.8,0.018,,2.8,0,3,300,0:00,
42.322996,12.055108,300.8,0.013,,1,0,3,300,0:00,
42.322258,12.055243,296.1,0.083,,0,-4.7,3,300,0:01,
42.322044,12.055343,293.3,0.025,,0,-2.8,3,300,0:00,
42.321873,12.0557,293.4,0.035,,0.1,0,3,300,0:00,
42.321554,12.055695,291.1,0.035,,0,-2.3,3,300,0:00,
42.320017,12.055747,303,0.171,,11.9,0,3,300,0:05,
42.319865,12.055668,305.4,0.018,,2.4,0,3,300,0:00,
42.32086,12.05364,302.8,0,Vetralla,0,-2.6,3,300,0:00,AH RBG
42.32056,12.05416,304.9,0.054,,2.1,0,3,300,0:01,
42.32035,12.05458,305.2,0.042,,0.3,0,3,300,0:00,
42.32026,12.0547,305.9,0.014,,0.7,0,3,300,0:00,
42.31984,12.05565,305.6,0.091,,0,-0.3,3,300,0:01,
42.3196,12.0562,307.4,0.053,,1.8,0,3,300,0:01,
42.31925,12.05728,310.7,0.097,,3.3,0,3,300,0:02,
42.31875,12.05885,313.6,0.141,,2.9,0,3,300,0:03,
42.3185,12.05921,315,0.04,,1.4,0,3,300,0:01,
42.31808,12.05979,316.9,0.067,,1.9,0,3,300,0:01,
42.31804,12.06011,317,0.027,,0.1,0,3,300,0:00,
42.31785,12.06038,317,0.031,,0,0,3,300,0:00,
42.31764,12.06085,318,0.045,,1,0,3,300,0:01,
42.31738,12.06148,316.8,0.059,,0,-1.2,3,300,0:01,
42.31703,12.06245,318.1,0.089,,1.3,0,3,300,0:02,
42.31662,12.06331,322,0.085,,3.9,0,3,300,0:02,
42.31603,12.06478,336.9,0.137,,14.9,0,3,300,0:05,
42.31556,12.06654,338.6,0.155,,1.7,0,3,300,0:03,
42.31465,12.07006,362.5,0.307,,23.9,0,3,300,0:10,
42.3138,12.07333,379.7,0.285,,17.2,0,3,300,0:09,
42.3136,12.07415,383,0.072,,3.3,0,3,300,0:02,
42.3145,12.07446,379.6,0.103,,0,-3.4,3,300,0:02,
42.31464,12.07459,379,0.019,,0,-0.6,3,300,0:00,
42.31495,12.07507,377.3,0.052,,0,-1.7,3,300,0:01,
42.31569,12.07603,379.2,0.114,,1.9,0,3,300,0:02,
42.31574,12.0763,380.5,0.023,,1.3,0,3,300,0:00,
42.31578,12.07721,381.6,0.075,,1.1,0,3,300,0:01,
42.31586,12.07786,381.8,0.055,,0.2,0,3,300,0:01,
42.31598,12.07838,381.5,0.045,,0,-0.3,3,300,0:00,
42.31615,12.07886,381.8,0.043,,0.3,0,3,300,0:00,
42.31637,12.07969,383,0.073,,1.2,0,3,300,0:01,
42.31649,12.08016,384.8,0.041,,1.8,0,3,300,0:01,
42.31677,12.08163,386.2,0.125,,1.4,0,3,300,0:02,
42.31692,12.08248,387,0.072,,0.8,0,3,300,0:01,
42.317,12.08317,387.9,0.058,,0.9,0,3,300,0:01,
42.31701,12.0838,388,0.052,,0.1,0,3,300,0:01,
42.31697,12.08536,386.9,0.128,,0,-1.1,3,300,0:02,
42.3169,12.08724,390.1,0.156,,3.2,0,3,300,0:03,
42.3167,12.08829,389.7,0.089,,0,-0.4,3,300,0:01,
42.31657,12.08895,390,0.056,,0.3,0,3,300,0:01,
42.31612,12.08922,390.2,0.055,,0.2,0,3,300,0:01,
42.3153,12.08965,390.1,0.098,,0,-0.1,3,300,0:01,
42.31521,12.08985,390.8,0.019,,0.7,0,3,300,0:00,
42.31566,12.09075,392.3,0.089,,1.5,0,3,300,0:02,
42.31618,12.09202,395.5,0.12,,3.2,0,3,300,0:03,
42.31623,12.09226,396.6,0.021,,1.1,0,3,300,0:00,
42.31592,12.09252,397.1,0.04,,0.5,0,3,300,0:00,
42.31519,12.09299,398.3,0.09,,1.2,0,3,300,0:02,
42.31425,12.09398,400.1,0.132,,1.8,0,3,300,0:03,
42.31298,12.09444,400.3,0.147,,0.2,0,3,300,0:02,
42.31253,12.09471,402.1,0.054,,1.8,0,3,300,0:01,
42.31233,12.09501,403.1,0.034,,1,0,3,300,0:00,
42.31218,12.09536,405.7,0.033,,2.6,0,3,300,0:01,
42.31195,12.09579,407.8,0.044,,2.1,0,3,300,0:01,
42.31158,12.09611,411.3,0.048,,3.5,0,3,300,0:01,
42.31109,12.09624,413.5,0.056,,2.2,0,3,300,0:01,
42.31082,12.09642,415.3,0.033,,1.8,0,3,300,0:01,
42.31061,12.09672,417.4,0.034,,2.1,0,3,300,0:01,
42.31039,12.09704,419.7,0.036,,2.3,0,3,300,0:01,
42.31009,12.09742,421.7,0.046,,2,0,3,300,0:01,
42.3097,12.09773,423.4,0.05,,1.7,0,3,300,0:01,
42.30942,12.09805,425,0.041,,1.6,0,3,300,0:01,
42.30914,12.09842,427.9,0.044,,2.9,0,3,300,0:01,
42.30873,12.09897,430.4,0.064,,2.5,0,3,300,0:01,
42.30841,12.0993,431.5,0.045,,1.1,0,3,300,0:01,
42.3081,12.09954,431.2,0.039,,0,-0.3,3,300,0:00,
42.30786,12.0997,428.9,0.03,,0,-2.3,3,300,0:00,
42.30769,12.09983,426.2,0.022,,0,-2.7,3,300,0:00,
42.30754,12.10008,424,0.026,,0,-2.2,3,300,0:00,
42.30741,12.10029,424,0.023,,0,0,3,300,0:00,
42.30726,12.10058,425.1,0.029,,1.1,0,3,300,0:00,
42.30705,12.10093,427.3,0.037,,2.2,0,3,300,0:01,
42.30678,12.1011,430.1,0.033,,2.8,0,3,300,0:01,
42.30648,12.10124,433.6,0.036,,3.5,0,3,300,0:01,
42.30612,12.10137,435.9,0.041,,2.3,0,3,300,0:01,
42.30588,12.10142,437,0.027,,1.1,0,3,300,0:00,
42.30573,12.10149,437.4,0.018,,0.4,0,3,300,0:00,
42.30561,12.10155,437.6,0.014,,0.2,0,3,300,0:00,
42.30539,12.10166,436.8,0.026,,0,-0.8,3,300,0:00,
42.30484,12.10193,435.4,0.065,,0,-1.4,3,300,0:01,
42.30383,12.10234,436.2,0.117,,0.8,0,3,300,0:02,
42.30292,12.10267,438.3,0.105,,2.1,0,3,300,0:02,
42.30257,12.10283,438,0.041,,0,-0.3,3,300,0:00,
42.30245,12.10292,437.5,0.015,,0,-0.5,3,300,0:00,
42.30227,12.1031,435.8,0.025,,0,-1.7,3,300,0:00,
42.30211,12.10322,435.7,0.02,,0,-0.1,3,300,0:00,
42.30198,12.10332,435.2,0.017,,0,-0.5,3,300,0:00,
42.30186,12.10337,434.9,0.014,,0,-0.3,3,300,0:00,
42.30168,12.10337,434.2,0.02,,0,-0.7,3,300,0:00,
42.30155,12.10343,434.3,0.015,,0.1,0,3,300,0:00,
42.30138,12.10358,434.9,0.023,,0.6,0,3,300,0:00,
42.30121,12.1037,434.6,0.021,,0,-0.3,3,300,0:00,
42.30109,12.10376,434.6,0.014,,0,0,3,300,0:00,
42.30097,12.10375,434.8,0.014,,0.2,0,3,300,0:00,
42.30091,12.1033,433.9,0.037,,0,-0.9,3,300,0:00,
42.30085,12.103,432.8,0.026,,0,-1.1,3,300,0:00,
42.30074,12.10268,432,0.029,,0,-0.8,3,300,0:00,
42.30053,12.10234,430.4,0.036,,0,-1.6,3,300,0:00,
42.30034,12.10213,428.4,0.028,,0,-2,3,300,0:00,
42.30006,12.10183,427,0.039,,0,-1.4,3,300,0:00,
42.29999,12.10174,427,0.011,,0,0,3,300,0:00,
42.29995,12.1016,426.6,0.013,,0,-0.4,3,300,0:00,
42.29979,12.10159,426.7,0.017,,0.1,0,3,300,0:00,
42.29957,12.10168,428.1,0.026,,1.4,0,3,300,0:00,
42.29932,12.10178,431.3,0.029,,3.2,0,3,300,0:01,
42.29918,12.10188,433.2,0.018,,1.9,0,3,300,0:00,
42.29906,12.10204,434.6,0.018,,1.4,0,3,300,0:00,
42.2989,12.10218,437.1,0.021,,2.5,0,3,300,0:00,
42.29876,12.10222,437.9,0.016,,0.8,0,3,300,0:00,
42.29862,12.10221,438.9,0.016,,1,0,3,300,0:00,
42.29853,12.10234,439,0.015,,0.1,0,3,300,0:00,
42.29849,12.10253,439.1,0.016,,0.1,0,3,300,0:00,
42.29824,12.10357,443.6,0.09,,4.5,0,3,300,0:02,
42.2981,12.10427,446.2,0.06,,2.6,0,3,300,0:01,
42.298,12.10515,450.1,0.073,,3.9,0,3,300,0:02,
42.29786,12.1058,453.1,0.056,,3,0,3,300,0:01,
42.29766,12.10701,456.7,0.102,,3.6,0,3,300,0:02,
42.2974,12.10837,462.5,0.116,,5.8,0,3,300,0:03,
42.29719,12.10948,465.2,0.095,,2.7,0,3,300,0:02,
42.29696,12.11075,467.4,0.107,,2.2,0,3,300,0:02,
42.29684,12.11189,472.8,0.095,,5.4,0,3,300,0:02,
42.29678,12.1122,473.4,0.027,,0.6,0,3,300,0:00,
42.29676,12.11277,475,0.047,,1.6,0,3,300,0:01,
42.29681,12.11347,475.8,0.058,,0.8,0,3,300,0:01,
42.29684,12.11403,477.6,0.046,,1.8,0,3,300,0:01,
42.29695,12.11457,479,0.046,,1.4,0,3,300,0:01,
42.29702,12.11538,480,0.067,,1,0,3,300,0:01,
42.2971,12.1155,480,0.014,,0,0,3,300,0:00,
42.29713,12.11558,480.1,0.007,,0.1,0,3,300,0:00,
42.29722,12.11574,480.7,0.017,,0.6,0,3,300,0:00,
42.29725,12.11589,481.3,0.013,,0.6,0,3,300,0:00,
42.29725,12.11607,481.9,0.014,,0.6,0,3,300,0:00,
42.29722,12.11629,482.6,0.019,,0.7,0,3,300,0:00,
